Train: Epoch [58/100], Step [30/105]| loss: 0.0012
Train: Epoch [58/100], Step [60/105]| loss: 0.0013
Train: Epoch [58/100], Step [90/105]| loss: 0.0010
Test: Epoch [58/100]| accuracy: 0.9107%
Train: Epoch [59/100], Step [30/105]| loss: 0.0012
Train: Epoch [59/100], Step [60/105]| loss: 0.0009
Train: Epoch [59/100], Step [90/105]| loss: 0.0010
Train: Epoch [60/100], Step [30/105]| loss: 0.0009
Train: Epoch [60/100], Step [60/105]| loss: 0.0010
Train: Epoch [60/100], Step [90/105]| loss: 0.0010
Test: Epoch [60/100]| accuracy: 0.8929%
Train: Epoch [61/100], Step [30/105]| loss: 0.0009
Train: Epoch [61/100], Step [60/105]| loss: 0.0008
Train: Epoch [61/100], Step [90/105]| loss: 0.0008
Train: Epoch [62/100], Step [30/105]| loss: 0.0009
Train: Epoch [62/100], Step [60/105]| loss: 0.0007
Train: Epoch [62/100], Step [90/105]| loss: 0.0010
Test: Epoch [62/100]| accuracy: 0.8750%
Train: Epoch [63/100], Step [30/105]| loss: 0.0009
Train: Epoch [63/100], Step [60/105]| loss: 0.0009
Train: Epoch [63/100], Step [90/105]| loss: 0.0012
Train: Epoch [64/100], Step [30/105]| loss: 0.0012
Train: Epoch [64/100], Step [60/105]| loss: 0.0371
Train: Epoch [64/100], Step [90/105]| loss: 0.0928
Test: Epoch [64/100]| accuracy: 0.9107%
Train: Epoch [65/100], Step [30/105]| loss: 0.0569
Train: Epoch [65/100], Step [60/105]| loss: 0.0171
Train: Epoch [65/100], Step [90/105]| loss: 0.0154
Train: Epoch [66/100], Step [30/105]| loss: 0.0085
Train: Epoch [66/100], Step [60/105]| loss: 0.0058
Train: Epoch [66/100], Step [90/105]| loss: 0.0052
Test: Epoch [66/100]| accuracy: 1.0000%
Train: Epoch [67/100], Step [30/105]| loss: 0.0038
Train: Epoch [67/100], Step [60/105]| loss: 0.0032
Train: Epoch [67/100], Step [90/105]| loss: 0.0048
Train: Epoch [68/100], Step [30/105]| loss: 0.0033
Train: Epoch [68/100], Step [60/105]| loss: 0.0028
Train: Epoch [68/100], Step [90/105]| loss: 0.0025
Test: Epoch [68/100]| accuracy: 1.0000%
Train: Epoch [69/100], Step [30/105]| loss: 0.0022
Train: Epoch [69/100], Step [60/105]| loss: 0.0024
Train: Epoch [69/100], Step [90/105]| loss: 0.0021
Train: Epoch [70/100], Step [30/105]| loss: 0.0017
Train: Epoch [70/100], Step [60/105]| loss: 0.0022
Train: Epoch [70/100], Step [90/105]| loss: 0.0020
Test: Epoch [70/100]| accuracy: 0.9821%
Train: Epoch [71/100], Step [30/105]| loss: 0.0020
Train: Epoch [71/100], Step [60/105]| loss: 0.0016
Train: Epoch [71/100], Step [90/105]| loss: 0.0016
Train: Epoch [72/100], Step [30/105]| loss: 0.0014
Train: Epoch [72/100], Step [60/105]| loss: 0.0014
Train: Epoch [72/100], Step [90/105]| loss: 0.0016
Test: Epoch [72/100]| accuracy: 0.9821%
Train: Epoch [73/100], Step [30/105]| loss: 0.0013
Train: Epoch [73/100], Step [60/105]| loss: 0.0012
Train: Epoch [73/100], Step [90/105]| loss: 0.0013
Train: Epoch [74/100], Step [30/105]| loss: 0.0011
Train: Epoch [74/100], Step [60/105]| loss: 0.0013
Train: Epoch [74/100], Step [90/105]| loss: 0.0013
Test: Epoch [74/100]| accuracy: 0.9464%
Train: Epoch [75/100], Step [30/105]| loss: 0.0012
Train: Epoch [75/100], Step [60/105]| loss: 0.0011
Train: Epoch [75/100], Step [90/105]| loss: 0.0012
Train: Epoch [76/100], Step [30/105]| loss: 0.0011
Train: Epoch [76/100], Step [60/105]| loss: 0.0011
Train: Epoch [76/100], Step [90/105]| loss: 0.0010
Test: Epoch [76/100]| accuracy: 0.9464%
Train: Epoch [77/100], Step [30/105]| loss: 0.0008
Train: Epoch [77/100], Step [60/105]| loss: 0.0011
Train: Epoch [77/100], Step [90/105]| loss: 0.0008
Train: Epoch [78/100], Step [30/105]| loss: 0.0009
Train: Epoch [78/100], Step [60/105]| loss: 0.0009
Train: Epoch [78/100], Step [90/105]| loss: 0.0009
Test: Epoch [78/100]| accuracy: 0.9643%
Train: Epoch [79/100], Step [30/105]| loss: 0.0009
Train: Epoch [79/100], Step [60/105]| loss: 0.0007
Train: Epoch [79/100], Step [90/105]| loss: 0.0008
Train: Epoch [80/100], Step [30/105]| loss: 0.0009
Train: Epoch [80/100], Step [60/105]| loss: 0.0006
Train: Epoch [80/100], Step [90/105]| loss: 0.0008
Test: Epoch [80/100]| accuracy: 0.9464%
Train: Epoch [81/100], Step [30/105]| loss: 0.0007
Train: Epoch [81/100], Step [60/105]| loss: 0.0006
Train: Epoch [81/100], Step [90/105]| loss: 0.0005
Train: Epoch [82/100], Step [30/105]| loss: 0.0005
Train: Epoch [82/100], Step [60/105]| loss: 0.0005
Train: Epoch [82/100], Step [90/105]| loss: 0.0005
